order_id,customer_name,email,age,gender,country,order_date,product,category,price,quantity,total_amount,payment_method,order_status
ORD4539,John Doe,john.doe@email.com,32.0,Female,Spain,23-05-06,Laptop,Accessories,1172,2,2344,Debit Card,Shipped
ORD4540,David Kim,david.kim@email.com,39.0,Male,Spain,23-05-06,Bag,Fashion,626,2,1252,PayPal,Returned
ORD4541,David Kim,david.kim@email.com,36.0,Male,India,23-05-06,Tablet,Accessories,1499,1,1499,Debit Card,Returned
ORD4543,Sarah Lee,sarah.lee@email.com,22.0,Female,India,23-05-06,Tablet,Electronics,374,2,748,Credit Card,Shipped
ORD4544,Sarah Lee,sarah.lee@email.com,39.0,Female,Spain,23-05-06,Shoes,Accessories,1293,1,1293,PayPal,Delivered
ORD4546,Mike Brown,mike.brown@email.com,39.0,Female,Uk,23-05-06,Phone,Electronics,25,3,75,Unknown,Returned
ORD4548,Liu Wei,liu.wei@email.com,39.0,Female,China,23-05-06,Tablet,Accessories,1057,1,1057,Credit Card,Cancelled
ORD4549,Chris Evans,chris.evans@email.com,39.0,Male,China,23-05-06,Bag,Accessories,494,2,988,Credit Card,Delivered
ORD4550,David Kim,david.kim@email.com,39.0,Female,Usa,23-05-06,Bag,Accessories,392,3,1176,PayPal,Delivered
ORD4551,Liu Wei,liu.wei@email.com,48.0,Male,Usa,23-05-06,Shoes,Electronics,1193,2,2386,Debit Card,Cancelled
ORD4552,John Doe,john.doe@email.com,45.0,Male,Usa,23-05-06,Watch,Fashion,203,2,406,Unknown,Delivered
ORD4553,Raj Kumar,raj.kumar@email.com,39.0,Male,Canada,23-05-06,T-Shirt,Accessories,459,1,459,Unknown,Returned
ORD4554,David Kim,david.kim@email.com,19.0,Female,Usa,23-05-06,Watch,Accessories,1459,2,2918,Unknown,Delivered
ORD4555,Liu Wei,liu.wei@email.com,34.0,Female,Germany,23-05-06,Shoes,Fashion,308,2,616,Debit Card,Shipped
ORD4556,Anna Muller,anna.muller@email.com,39.0,Female,Uk,23-05-06,Bag,Electronics,848,2,1696,Credit Card,Delivered
ORD4557,David Kim,david.kim@email.com,39.0,Female,Uk,23-05-06,Bag,Electronics,1470,2,2940,Unknown,Cancelled
ORD4558,Chris Evans,chris.evans@email.com,39.0,Female,China,23-05-06,T-Shirt,Accessories,1106,1,1106,Debit Card,Delivered
ORD4559,Emily Davis,emily.davis@email.com,39.0,Male,Usa,23-05-06,Bag,Accessories,1290,3,3870,PayPal,Returned
ORD4560,John Doe,john.doe@email.com,39.0,Male,Germany,23-05-06,T-Shirt,Electronics,919,2,1838,PayPal,Returned
ORD4561,Anna Muller,anna.muller@email.com,39.0,Male,Spain,23-05-06,T-Shirt,Fashion,124,3,372,PayPal,Cancelled
ORD4562,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Laptop,Fashion,723,2,1446,Unknown,Cancelled
ORD4563,John Doe,john.doe@email.com,26.0,Female,Usa,23-05-06,Phone,Fashion,178,3,534,Unknown,Cancelled
ORD4564,Maria Garcia,maria.garcia@email.com,39.0,Female,Spain,23-05-06,Phone,Electronics,1447,3,4341,Unknown,Delivered
ORD4565,Maria Garcia,maria.garcia@email.com,39.0,Female,India,23-05-06,Headphones,Electronics,800,2,1600,Unknown,Cancelled
ORD4566,Emily Davis,emily.davis@email.com,59.0,Female,Uk,23-05-06,Laptop,Accessories,86,3,258,UPI,Shipped
ORD4567,David Kim,david.kim@email.com,29.0,Female,Usa,23-05-06,Laptop,Electronics,918,3,2754,Debit Card,Returned
ORD4568,Anna Muller,anna.muller@email.com,39.0,Male,Uk,23-05-06,Laptop,Accessories,1203,1,1203,Debit Card,Delivered
ORD4571,David Kim,david.kim@email.com,39.0,Female,Germany,23-05-06,T-Shirt,Electronics,531,1,531,Unknown,Shipped
ORD4572,Emily Davis,emily.davis@email.com,39.0,Male,Spain,23-05-06,Shoes,Fashion,761,2,1522,Credit Card,Shipped
ORD4573,Emily Davis,emily.davis@email.com,39.0,Male,Uk,23-05-06,Tablet,Fashion,558,3,1674,Debit Card,Delivered
ORD4574,Maria Garcia,maria.garcia@email.com,39.0,Male,Usa,23-05-06,Watch,Electronics,804,3,2412,Unknown,Cancelled
ORD4575,Mike Brown,mike.brown@email.com,39.0,Female,Canada,23-05-06,Shoes,Fashion,232,3,696,Debit Card,Returned
ORD4576,Anna Muller,anna.muller@email.com,39.0,Female,Canada,23-05-06,Headphones,Accessories,1029,2,2058,PayPal,Shipped
ORD4577,Jane Smith,jane.smith@email.com,55.0,Female,Spain,23-05-06,Laptop,Electronics,352,1,352,Debit Card,Returned
ORD4578,Raj Kumar,raj.kumar@email.com,39.0,Male,Usa,23-05-06,Watch,Fashion,302,2,604,Credit Card,Returned
ORD4579,Sarah Lee,sarah.lee@email.com,39.0,Male,Uk,23-05-06,Watch,Fashion,860,2,1720,Unknown,Returned
ORD4580,David Kim,david.kim@email.com,44.0,Male,Usa,23-05-06,Watch,Accessories,980,3,2940,Credit Card,Cancelled
ORD4581,Raj Kumar,raj.kumar@email.com,39.0,Male,Canada,23-05-06,Bag,Accessories,506,2,1012,UPI,Returned
ORD4582,Maria Garcia,maria.garcia@email.com,31.0,Female,India,23-05-06,Watch,Fashion,269,1,269,Unknown,Cancelled
ORD4583,David Kim,david.kim@email.com,39.0,Female,Canada,23-05-06,Shoes,Electronics,1050,1,1050,UPI,Shipped
ORD4584,Emily Davis,emily.davis@email.com,19.0,Male,Germany,23-05-06,T-Shirt,Electronics,537,2,1074,Debit Card,Cancelled
ORD4585,Chris Evans,chris.evans@email.com,31.0,Female,Canada,23-05-06,Shoes,Electronics,578,2,1156,Credit Card,Shipped
ORD4586,Mike Brown,mike.brown@email.com,19.0,Female,China,23-05-06,Laptop,Electronics,708,1,708,UPI,Delivered
ORD4587,Anna Muller,anna.muller@email.com,50.0,Female,Germany,23-05-06,Shoes,Fashion,990,3,2970,Unknown,Cancelled
ORD4588,Jane Smith,jane.smith@email.com,48.0,Male,Germany,23-05-06,Laptop,Accessories,227,2,454,Debit Card,Cancelled
ORD4589,Raj Kumar,raj.kumar@email.com,39.0,Male,Usa,23-05-06,Phone,Fashion,1300,3,3900,PayPal,Returned
ORD4590,Liu Wei,liu.wei@email.com,39.0,Female,China,23-05-06,Headphones,Accessories,703,2,1406,Unknown,Returned
ORD4591,Chris Evans,chris.evans@email.com,59.0,Female,India,23-05-06,Watch,Fashion,1031,2,2062,PayPal,Cancelled
ORD4592,Maria Garcia,maria.garcia@email.com,39.0,Male,Canada,23-05-06,Watch,Fashion,566,3,1698,Credit Card,Shipped
ORD4593,Chris Evans,chris.evans@email.com,39.0,Male,India,23-05-06,Watch,Accessories,767,3,2301,Unknown,Cancelled
ORD4594,David Kim,david.kim@email.com,39.0,Female,India,23-05-06,T-Shirt,Fashion,852,2,1704,UPI,Returned
ORD4595,Mike Brown,mike.brown@email.com,39.0,Male,India,23-05-06,Tablet,Accessories,70,3,210,Debit Card,Returned
ORD4596,Jane Smith,jane.smith@email.com,58.0,Female,Uk,23-05-06,Phone,Electronics,727,1,727,UPI,Shipped
ORD4597,Maria Garcia,maria.garcia@email.com,39.0,Male,Usa,23-05-06,Tablet,Accessories,104,2,208,Unknown,Returned
ORD4598,Sarah Lee,sarah.lee@email.com,39.0,Male,Uk,23-05-06,T-Shirt,Accessories,600,2,1200,Debit Card,Cancelled
ORD4599,Liu Wei,liu.wei@email.com,39.0,Male,Germany,23-05-06,Bag,Fashion,695,1,695,Debit Card,Returned
ORD4600,Maria Garcia,maria.garcia@email.com,39.0,Female,Usa,23-05-06,Camera,Fashion,261,2,522,Unknown,Cancelled
ORD4601,Mike Brown,mike.brown@email.com,39.0,Female,Germany,23-05-06,Shoes,Accessories,1397,2,2794,Credit Card,Cancelled
ORD4602,Raj Kumar,raj.kumar@email.com,29.0,Male,Uk,23-05-06,T-Shirt,Accessories,192,1,192,Credit Card,Cancelled
ORD4603,David Kim,david.kim@email.com,31.0,Male,China,23-05-06,Laptop,Accessories,703,1,703,UPI,Shipped
ORD4604,Emily Davis,emily.davis@email.com,55.0,Male,Uk,23-05-06,Phone,Fashion,1040,3,3120,Unknown,Delivered
ORD4605,Sarah Lee,sarah.lee@email.com,39.0,Female,India,23-05-06,Tablet,Fashion,166,3,498,UPI,Returned
ORD4606,Maria Garcia,maria.garcia@email.com,26.0,Male,Uk,23-05-06,Watch,Accessories,21,1,21,Unknown,Returned
ORD4607,Sarah Lee,sarah.lee@email.com,39.0,Male,Usa,23-05-06,Tablet,Accessories,63,3,189,Unknown,Cancelled
ORD4608,Sarah Lee,sarah.lee@email.com,46.0,Male,Spain,23-05-06,Camera,Accessories,845,3,2535,UPI,Returned
ORD4609,Emily Davis,emily.davis@email.com,51.0,Male,Uk,23-05-06,Bag,Electronics,596,3,1788,UPI,Shipped
ORD4610,Raj Kumar,raj.kumar@email.com,19.0,Male,China,23-05-06,Camera,Electronics,1022,2,2044,PayPal,Cancelled
ORD4611,Emily Davis,emily.davis@email.com,39.0,Female,Uk,23-05-06,Phone,Electronics,1387,2,2774,PayPal,Delivered
ORD4612,Liu Wei,liu.wei@email.com,33.0,Male,Canada,23-05-06,Camera,Electronics,998,2,1996,Unknown,Cancelled
ORD4613,Mike Brown,mike.brown@email.com,32.0,Male,India,23-05-06,Laptop,Electronics,539,3,1617,Debit Card,Cancelled
ORD4614,Chris Evans,chris.evans@email.com,39.0,Male,Usa,23-05-06,Tablet,Accessories,295,1,295,Credit Card,Cancelled
ORD4615,Raj Kumar,raj.kumar@email.com,39.0,Male,Usa,23-05-06,Camera,Electronics,1083,1,1083,PayPal,Returned
ORD4616,John Doe,john.doe@email.com,36.0,Female,Usa,23-05-06,Tablet,Electronics,928,1,928,Debit Card,Cancelled
ORD4617,Jane Smith,jane.smith@email.com,39.0,Female,Uk,23-05-06,Camera,Accessories,1085,1,1085,Credit Card,Shipped
ORD4618,Raj Kumar,raj.kumar@email.com,24.0,Female,Canada,23-05-06,Watch,Electronics,159,3,477,PayPal,Cancelled
ORD4619,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,Headphones,Electronics,523,1,523,Unknown,Cancelled
ORD4620,Mike Brown,mike.brown@email.com,39.0,Male,Canada,23-05-06,Camera,Accessories,1187,2,2374,UPI,Delivered
ORD4621,Maria Garcia,maria.garcia@email.com,39.0,Male,Usa,23-05-06,Phone,Accessories,1354,3,4062,Credit Card,Cancelled
ORD4622,Mike Brown,mike.brown@email.com,38.0,Male,Germany,23-05-06,Watch,Fashion,314,3,942,Credit Card,Delivered
ORD4623,Chris Evans,chris.evans@email.com,39.0,Female,China,23-05-06,Headphones,Electronics,1225,2,2450,Unknown,Cancelled
ORD4624,Anna Muller,anna.muller@email.com,34.0,Female,Uk,23-05-06,Watch,Accessories,420,2,840,Unknown,Shipped
ORD4625,Sarah Lee,sarah.lee@email.com,38.0,Male,Germany,23-05-06,Camera,Electronics,1333,3,3999,Unknown,Returned
ORD4626,Raj Kumar,raj.kumar@email.com,39.0,Male,Canada,23-05-06,Phone,Accessories,540,1,540,UPI,Shipped
ORD4627,David Kim,david.kim@email.com,39.0,Male,Usa,23-05-06,Watch,Accessories,441,3,1323,UPI,Shipped
ORD4629,Sarah Lee,sarah.lee@email.com,45.0,Male,Germany,23-05-06,T-Shirt,Accessories,427,3,1281,PayPal,Returned
ORD4630,John Doe,john.doe@email.com,59.0,Male,China,23-05-06,Watch,Accessories,1095,1,1095,UPI,Delivered
ORD4631,Anna Muller,anna.muller@email.com,39.0,Female,Canada,23-05-06,Watch,Electronics,1033,1,1033,Unknown,Delivered
ORD4632,Liu Wei,liu.wei@email.com,47.0,Female,Canada,23-05-06,Shoes,Fashion,869,2,1738,Unknown,Delivered
ORD4633,Maria Garcia,maria.garcia@email.com,39.0,Female,Usa,23-05-06,Headphones,Accessories,1034,3,3102,PayPal,Shipped
ORD4634,John Doe,john.doe@email.com,39.0,Male,India,23-05-06,Bag,Fashion,230,3,690,Unknown,Returned
ORD4635,Jane Smith,jane.smith@email.com,39.0,Female,Canada,23-05-06,Headphones,Accessories,527,1,527,Credit Card,Returned
ORD4636,Maria Garcia,maria.garcia@email.com,39.0,Female,Germany,23-05-06,Bag,Accessories,294,1,294,UPI,Shipped
ORD4637,Raj Kumar,raj.kumar@email.com,39.0,Male,Spain,23-05-06,Headphones,Accessories,865,1,865,PayPal,Returned
ORD4638,Emily Davis,emily.davis@email.com,39.0,Female,India,23-05-06,Camera,Fashion,1066,2,2132,UPI,Cancelled
ORD4639,Liu Wei,liu.wei@email.com,51.0,Female,India,23-05-06,Tablet,Electronics,300,1,300,Debit Card,Cancelled
ORD4640,Mike Brown,mike.brown@email.com,48.0,Male,Canada,23-05-06,Phone,Accessories,1490,3,4470,PayPal,Cancelled
ORD4641,Sarah Lee,sarah.lee@email.com,39.0,Female,Usa,23-05-06,Headphones,Electronics,82,3,246,Credit Card,Shipped
ORD4642,Jane Smith,jane.smith@email.com,29.0,Male,Usa,23-05-06,Watch,Accessories,57,1,57,PayPal,Returned
ORD4643,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,T-Shirt,Accessories,1009,2,2018,Unknown,Returned
ORD4644,Mike Brown,mike.brown@email.com,25.0,Male,Germany,23-05-06,Headphones,Fashion,1277,1,1277,Unknown,Shipped
ORD4645,Liu Wei,liu.wei@email.com,39.0,Male,India,23-05-06,Bag,Accessories,1382,3,4146,PayPal,Returned
ORD4646,Sarah Lee,sarah.lee@email.com,52.0,Male,Spain,23-05-06,Headphones,Accessories,223,3,669,Debit Card,Shipped
ORD4647,John Doe,john.doe@email.com,39.0,Female,India,23-05-06,Laptop,Fashion,151,3,453,UPI,Shipped
ORD4648,Sarah Lee,sarah.lee@email.com,39.0,Male,Germany,23-05-06,Camera,Electronics,1212,1,1212,Credit Card,Returned
ORD4649,Emily Davis,emily.davis@email.com,39.0,Male,China,23-05-06,Phone,Accessories,1156,3,3468,Unknown,Shipped
ORD4650,Mike Brown,mike.brown@email.com,20.0,Male,Usa,23-05-06,Bag,Fashion,526,2,1052,UPI,Delivered
ORD4651,Emily Davis,emily.davis@email.com,42.0,Male,China,23-05-06,Phone,Fashion,374,3,1122,UPI,Cancelled
ORD4652,Mike Brown,mike.brown@email.com,39.0,Female,Usa,23-05-06,Shoes,Fashion,1304,1,1304,Debit Card,Cancelled
ORD4653,Maria Garcia,maria.garcia@email.com,39.0,Female,Usa,23-05-06,Bag,Accessories,743,3,2229,Credit Card,Shipped
ORD4654,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Headphones,Electronics,594,1,594,UPI,Returned
ORD4656,Mike Brown,mike.brown@email.com,39.0,Female,India,23-05-06,Phone,Electronics,235,1,235,Credit Card,Shipped
ORD4657,Chris Evans,chris.evans@email.com,39.0,Female,India,23-05-06,T-Shirt,Accessories,180,3,540,Credit Card,Returned
ORD4658,Jane Smith,jane.smith@email.com,39.0,Male,Usa,23-05-06,Tablet,Accessories,190,2,380,PayPal,Returned
ORD4659,Mike Brown,mike.brown@email.com,52.0,Female,Canada,23-05-06,Shoes,Fashion,976,1,976,Debit Card,Cancelled
ORD4661,Emily Davis,emily.davis@email.com,24.0,Female,Usa,23-05-06,Shoes,Accessories,900,1,900,UPI,Cancelled
ORD4662,Maria Garcia,maria.garcia@email.com,39.0,Male,India,23-05-06,Shoes,Fashion,525,3,1575,PayPal,Shipped
ORD4663,Jane Smith,jane.smith@email.com,39.0,Male,Usa,23-05-06,Bag,Accessories,1338,2,2676,UPI,Cancelled
ORD4664,Raj Kumar,raj.kumar@email.com,55.0,Female,Spain,23-05-06,Tablet,Accessories,402,2,804,Unknown,Shipped
ORD4665,Mike Brown,mike.brown@email.com,40.0,Female,Spain,23-05-06,Phone,Electronics,1433,3,4299,Credit Card,Delivered
ORD4666,Mike Brown,mike.brown@email.com,44.0,Female,Usa,23-05-06,Headphones,Accessories,287,3,861,Debit Card,Returned
ORD4668,Jane Smith,jane.smith@email.com,31.0,Male,China,23-05-06,Watch,Fashion,528,2,1056,UPI,Shipped
ORD4669,David Kim,david.kim@email.com,37.0,Male,Spain,23-05-06,Camera,Electronics,1426,3,4278,Debit Card,Shipped
ORD4670,Jane Smith,jane.smith@email.com,46.0,Male,Usa,23-05-06,Phone,Accessories,701,3,2103,UPI,Delivered
ORD4671,Chris Evans,chris.evans@email.com,39.0,Female,Uk,23-05-06,Tablet,Electronics,1471,2,2942,UPI,Cancelled
ORD4672,Emily Davis,emily.davis@email.com,21.0,Female,China,23-05-06,Headphones,Electronics,990,2,1980,Credit Card,Shipped
ORD4673,Anna Muller,anna.muller@email.com,39.0,Female,Spain,23-05-06,Camera,Electronics,1067,1,1067,Credit Card,Returned
ORD4674,John Doe,john.doe@email.com,39.0,Male,Uk,23-05-06,Tablet,Fashion,380,1,380,PayPal,Delivered
ORD4675,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Shoes,Fashion,1310,1,1310,PayPal,Cancelled
ORD4676,Sarah Lee,sarah.lee@email.com,25.0,Female,India,23-05-06,Shoes,Electronics,1473,1,1473,Unknown,Shipped
ORD4677,Emily Davis,emily.davis@email.com,39.0,Male,India,23-05-06,Tablet,Accessories,717,2,1434,UPI,Cancelled
ORD4678,Liu Wei,liu.wei@email.com,39.0,Female,Spain,23-05-06,T-Shirt,Electronics,1193,3,3579,Debit Card,Returned
ORD4680,John Doe,john.doe@email.com,39.0,Male,Usa,23-05-06,Phone,Fashion,1361,3,4083,Debit Card,Shipped
ORD4681,Anna Muller,anna.muller@email.com,39.0,Female,Uk,23-05-06,T-Shirt,Accessories,173,1,173,Unknown,Returned
ORD4682,Mike Brown,mike.brown@email.com,39.0,Female,Germany,23-05-06,Shoes,Accessories,420,1,420,Unknown,Shipped
ORD4683,Emily Davis,emily.davis@email.com,39.0,Male,Uk,23-05-06,Camera,Fashion,1201,3,3603,Debit Card,Shipped
ORD4684,Liu Wei,liu.wei@email.com,39.0,Female,Spain,23-05-06,Camera,Fashion,258,3,774,UPI,Cancelled
ORD4685,Emily Davis,emily.davis@email.com,39.0,Male,Germany,23-05-06,T-Shirt,Electronics,414,3,1242,Credit Card,Delivered
ORD4686,Anna Muller,anna.muller@email.com,32.0,Female,India,23-05-06,Laptop,Accessories,990,1,990,Unknown,Cancelled
ORD4687,Maria Garcia,maria.garcia@email.com,39.0,Male,Uk,23-05-06,Laptop,Fashion,639,2,1278,Debit Card,Delivered
ORD4688,Raj Kumar,raj.kumar@email.com,60.0,Female,Canada,23-05-06,Phone,Accessories,25,2,50,UPI,Returned
ORD4689,Sarah Lee,sarah.lee@email.com,55.0,Female,Usa,23-05-06,Watch,Electronics,523,2,1046,Debit Card,Delivered
ORD4690,John Doe,john.doe@email.com,49.0,Female,Uk,23-05-06,Headphones,Fashion,1186,2,2372,PayPal,Returned
ORD4691,Jane Smith,jane.smith@email.com,39.0,Female,Canada,23-05-06,Watch,Accessories,1038,2,2076,PayPal,Delivered
ORD4692,Jane Smith,jane.smith@email.com,47.0,Female,Uk,23-05-06,T-Shirt,Accessories,1282,3,3846,Debit Card,Cancelled
ORD4693,Liu Wei,liu.wei@email.com,39.0,Female,Uk,23-05-06,T-Shirt,Electronics,522,3,1566,Debit Card,Shipped
ORD4694,Jane Smith,jane.smith@email.com,39.0,Male,Spain,23-05-06,Bag,Electronics,1449,3,4347,Debit Card,Returned
ORD4695,Liu Wei,liu.wei@email.com,20.0,Male,China,23-05-06,Watch,Electronics,1471,3,4413,PayPal,Delivered
ORD4696,David Kim,david.kim@email.com,51.0,Male,India,23-05-06,Watch,Fashion,1166,1,1166,PayPal,Delivered
ORD4697,Mike Brown,mike.brown@email.com,39.0,Male,Spain,23-05-06,Shoes,Fashion,264,1,264,UPI,Delivered
ORD4698,David Kim,david.kim@email.com,39.0,Male,China,23-05-06,Headphones,Fashion,335,3,1005,PayPal,Returned
ORD4699,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Phone,Electronics,326,3,978,UPI,Shipped
ORD4700,Chris Evans,chris.evans@email.com,47.0,Female,China,23-05-06,Watch,Fashion,162,1,162,UPI,Cancelled
ORD4701,Emily Davis,emily.davis@email.com,58.0,Male,Germany,23-05-06,Shoes,Electronics,98,2,196,Credit Card,Delivered
ORD4702,Liu Wei,liu.wei@email.com,53.0,Female,Usa,23-05-06,Laptop,Electronics,543,2,1086,UPI,Shipped
ORD4703,Liu Wei,liu.wei@email.com,39.0,Male,Uk,23-05-06,Watch,Accessories,1283,3,3849,PayPal,Delivered
ORD4704,Emily Davis,emily.davis@email.com,39.0,Female,Canada,23-05-06,Phone,Fashion,1423,3,4269,Unknown,Shipped
ORD4705,Anna Muller,anna.muller@email.com,58.0,Male,Spain,23-05-06,Headphones,Electronics,1286,3,3858,Unknown,Returned
ORD4706,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Phone,Electronics,129,3,387,PayPal,Cancelled
ORD4707,John Doe,john.doe@email.com,39.0,Male,Germany,23-05-06,Headphones,Electronics,1127,3,3381,Credit Card,Returned
ORD4708,Maria Garcia,maria.garcia@email.com,39.0,Male,China,23-05-06,Bag,Fashion,1135,2,2270,UPI,Delivered
ORD4709,Anna Muller,anna.muller@email.com,39.0,Male,China,23-05-06,Tablet,Accessories,970,1,970,PayPal,Shipped
ORD4710,Liu Wei,liu.wei@email.com,39.0,Female,Uk,23-05-06,T-Shirt,Electronics,1007,1,1007,UPI,Shipped
ORD4711,Maria Garcia,maria.garcia@email.com,39.0,Male,Canada,23-05-06,Watch,Electronics,164,1,164,UPI,Shipped
ORD4712,Anna Muller,anna.muller@email.com,52.0,Male,Canada,23-05-06,Bag,Fashion,1420,3,4260,Debit Card,Shipped
ORD4713,Liu Wei,liu.wei@email.com,24.0,Female,Usa,23-05-06,Headphones,Accessories,1077,2,2154,UPI,Shipped
ORD4714,Raj Kumar,raj.kumar@email.com,39.0,Female,Uk,23-05-06,Shoes,Accessories,441,2,882,Debit Card,Delivered
ORD4715,Mike Brown,mike.brown@email.com,39.0,Male,Canada,23-05-06,Tablet,Fashion,458,2,916,Unknown,Returned
ORD4716,Mike Brown,mike.brown@email.com,39.0,Female,Spain,23-05-06,Watch,Fashion,1027,1,1027,Unknown,Returned
ORD4717,Jane Smith,jane.smith@email.com,60.0,Male,Spain,23-05-06,Headphones,Electronics,994,2,1988,PayPal,Cancelled
ORD4718,Emily Davis,emily.davis@email.com,39.0,Male,Canada,23-05-06,Shoes,Electronics,884,1,884,PayPal,Returned
ORD4719,Chris Evans,chris.evans@email.com,39.0,Male,Uk,23-05-06,Camera,Electronics,396,1,396,PayPal,Cancelled
ORD4720,Sarah Lee,sarah.lee@email.com,39.0,Female,India,23-05-06,T-Shirt,Electronics,1200,1,1200,Unknown,Shipped
ORD4721,Maria Garcia,maria.garcia@email.com,19.0,Male,Canada,23-05-06,Watch,Accessories,653,1,653,PayPal,Delivered
ORD4722,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Shoes,Accessories,992,1,992,Debit Card,Cancelled
ORD4723,Liu Wei,liu.wei@email.com,22.0,Male,Germany,23-05-06,Tablet,Accessories,936,3,2808,PayPal,Delivered
ORD4725,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Tablet,Electronics,643,3,1929,PayPal,Shipped
ORD4726,John Doe,john.doe@email.com,39.0,Female,Germany,23-05-06,Bag,Accessories,281,1,281,Unknown,Cancelled
ORD4727,Jane Smith,jane.smith@email.com,39.0,Female,Spain,23-05-06,Bag,Accessories,82,2,164,PayPal,Cancelled
ORD4728,Liu Wei,liu.wei@email.com,39.0,Male,Uk,23-05-06,T-Shirt,Fashion,1332,2,2664,PayPal,Shipped
ORD4729,Anna Muller,anna.muller@email.com,39.0,Female,Spain,23-05-06,Shoes,Accessories,420,2,840,UPI,Delivered
ORD4730,Anna Muller,anna.muller@email.com,39.0,Male,Uk,23-05-06,Laptop,Electronics,1155,2,2310,UPI,Delivered
ORD4731,Emily Davis,emily.davis@email.com,51.0,Male,Usa,23-05-06,Phone,Electronics,340,3,1020,Unknown,Cancelled
ORD4732,Maria Garcia,maria.garcia@email.com,21.0,Female,Uk,23-05-06,T-Shirt,Electronics,1261,3,3783,Unknown,Shipped
ORD4733,Sarah Lee,sarah.lee@email.com,39.0,Female,Usa,23-05-06,Headphones,Accessories,913,1,913,Debit Card,Cancelled
ORD4734,Raj Kumar,raj.kumar@email.com,39.0,Female,China,23-05-06,T-Shirt,Accessories,1046,2,2092,UPI,Delivered
ORD4735,Raj Kumar,raj.kumar@email.com,39.0,Female,Germany,23-05-06,Camera,Fashion,930,3,2790,Debit Card,Delivered
ORD4736,John Doe,john.doe@email.com,39.0,Female,Spain,23-05-06,Tablet,Accessories,1220,1,1220,UPI,Shipped
ORD4737,Sarah Lee,sarah.lee@email.com,39.0,Female,India,23-05-06,Camera,Accessories,318,1,318,Debit Card,Returned
ORD4738,Anna Muller,anna.muller@email.com,39.0,Male,India,23-05-06,Laptop,Accessories,234,1,234,Credit Card,Shipped
ORD4739,Jane Smith,jane.smith@email.com,39.0,Female,Germany,23-05-06,Tablet,Fashion,152,1,152,Unknown,Cancelled
ORD4740,Chris Evans,chris.evans@email.com,39.0,Male,Uk,23-05-06,Laptop,Fashion,1136,2,2272,UPI,Returned
ORD4741,John Doe,john.doe@email.com,39.0,Female,Uk,23-05-06,Watch,Electronics,1282,1,1282,Credit Card,Returned
ORD4742,Sarah Lee,sarah.lee@email.com,39.0,Male,Usa,23-05-06,Shoes,Accessories,890,1,890,Debit Card,Cancelled
ORD4743,David Kim,david.kim@email.com,39.0,Female,India,23-05-06,Shoes,Fashion,1357,2,2714,UPI,Shipped
ORD4744,David Kim,david.kim@email.com,39.0,Female,Germany,23-05-06,Shoes,Electronics,990,2,1980,UPI,Delivered
ORD4745,Sarah Lee,sarah.lee@email.com,39.0,Female,Usa,23-05-06,Headphones,Electronics,984,3,2952,Unknown,Shipped
ORD4746,Mike Brown,mike.brown@email.com,39.0,Male,China,23-05-06,Tablet,Accessories,1368,2,2736,Credit Card,Delivered
ORD4747,John Doe,john.doe@email.com,39.0,Female,India,23-05-06,Bag,Accessories,209,3,627,PayPal,Shipped
ORD4748,David Kim,david.kim@email.com,25.0,Female,Germany,23-05-06,Camera,Fashion,787,2,1574,UPI,Shipped
ORD4749,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Shoes,Accessories,488,1,488,UPI,Shipped
ORD4750,Jane Smith,jane.smith@email.com,39.0,Female,China,23-05-06,Shoes,Fashion,315,2,630,UPI,Shipped
ORD4751,John Doe,john.doe@email.com,39.0,Male,Spain,23-05-06,Camera,Accessories,1344,3,4032,Credit Card,Delivered
ORD4753,Raj Kumar,raj.kumar@email.com,27.0,Female,Spain,23-05-06,T-Shirt,Fashion,233,2,466,Debit Card,Shipped
ORD4754,David Kim,david.kim@email.com,35.0,Male,Usa,23-05-06,T-Shirt,Fashion,359,3,1077,UPI,Shipped
ORD4755,Maria Garcia,maria.garcia@email.com,42.0,Female,Usa,23-05-06,Bag,Electronics,1349,2,2698,Credit Card,Returned
ORD4756,Jane Smith,jane.smith@email.com,39.0,Male,Canada,23-05-06,Shoes,Electronics,678,2,1356,Debit Card,Returned
ORD4757,Jane Smith,jane.smith@email.com,39.0,Female,Germany,23-05-06,Phone,Electronics,623,1,623,Credit Card,Delivered
ORD4758,Maria Garcia,maria.garcia@email.com,39.0,Male,Usa,23-05-06,Headphones,Accessories,252,1,252,Credit Card,Returned
ORD4759,Emily Davis,emily.davis@email.com,39.0,Female,China,23-05-06,Camera,Accessories,706,2,1412,Unknown,Cancelled
ORD4760,Maria Garcia,maria.garcia@email.com,39.0,Male,Usa,23-05-06,Phone,Accessories,1496,2,2992,Credit Card,Shipped
